index,target,tags
48457,73,animal | aquarium | fish | sea | shark | stingray | tank | swim | underwater
15216,95,balance | board | person | man | sea | ride | sky | stand | surfboard | surfer | water
38353,9,alcohol | beer | beer bottle | beverage | bottle | brown | table | liquid
5206,26,animal | black | cat | chair | spider | white
1903,98,black | cowboy hat | dance | dress | fedora | girl | hat | pose | shirt | sombrero | straw hat | sun hat | wear | white | woman
34595,44,animal | floor | pink
40799,55,bend | floor | handstand | man | stone | stretch | woman
46662,90,car | drive | highway | road | trailer truck | travel
42275,79,bathroom | bathroom accessory | bathroom sink | blade | bug | drone | insect | mosquito | spider | white
48137,64,animal | lush | owl | squirrel | stand | tree
25627,19,animal | brown | bull | calf | cattle | cow | fair | grass | judge | lush | pet | pole | stand
40862,99,floor | snake | string
37010,36,animal | carpet | cat | pad | floor | guinea pig | hamster | lay | mouse | pet | pillow | red | rodent | white
30786,29,animal | trumpet | moose | rhinoceros | stone | rodent | squirrel | tail
9343,52,park | park bench | picnic table | skate park | skateboarder | tree
24519,24,bug | floor
4694,88,car
48923,36,animal | baby | brush | catch | child | hamster | mouth | pet | pink | toothbrush | toothpaste | toy
2864,17,animal | building
2756,36,animal | cage | floor | guinea pig | hamster | mouse | pet | rodent | stair | white
1457,8,car | miniature | motorcycle | red | shop window | toy car
29315,57,fruit | hang | lemon | orange tree | stem | tree | yellow
10253,37,building | home | house | house exterior
43473,2,man | pillow | shirt | sit
47690,96,evergreen | pine | sky | tree | woodpecker
30564,75,catch | man | phone | selfie | shirt
25120,43,animal | pet | ram | stare
8546,89,construction site | construction worker | excavator | dozer | equipment | snow | yellow
3404,92,close-up | flower | red | stem | tulip | yellow
17715,81,bus stop | car | city | city bus | city street | drive | red | road | traffic cone | trolley | travel
25586,32,floor
36364,91,blade | fish | hook | tool
33729,82,flower | sunflower | yellow
31685,59,blue | cloudy | green | sky | tree
39659,27,animal | creek | pond | stone | tree | water
37968,15,animal | camel | desert | field | grassland | plain | savanna | stand
15001,85,car | sculpture | tank | toy car
564,95,fighter jet | boat | missile | photo | sky
16683,92,daffodil | flower | glass vase | lily | orchid | pink | plant | stem | white | yellow
18492,92,candy cane | doll | dress | floor | girl | grass | lay | pink | relax | stocking | tulip | wear | white | woman
9909,31,animal | baby elephant | elephant | enclosure | stand | stool
42141,27,animal | pond
14424,25,armchair | bathroom | bathroom accessory | chair | room | shower | stool
45258,27,bird | sign | street sign
44317,87,room | stool | television | tile wall
6652,14,animal | black | green | greenery | hang | hide | lush | plant | stem | tree | tree frog
1487,25,armchair | chair | couch | living room | man | pillow | plaid | red | room
9191,74,animal | bird | brush | bush | forest | gray | green | hide | lush | possum | squirrel | stand | tail | tree | vegetation | walk | wood
25849,28,attach | bathroom sink | blue | camera lens | lens | selfie | tea pot | video camera
41489,75,bathroom | bathroom accessory | bathroom sink | photo | sink | stool | tile wall | white
19193,40,lamp | car | headlight | light | purple | room
16083,84,lamp | chair | table | dinning table | floor | kitchen table | room | stool | window
49178,74,black | carpet | cat | curl | floor | lay | sleep | white
45562,29,floor | girl | gymnast | handstand | mat | stretch | woman
33236,61,ball | blue | sky | white
1344,92,cupcake | table | flower | frosting | pink | yellow
44151,83,hang | hook | hot | pepper | red
23474,98,bathroom | bathroom mirror | dress | girl | hair | photo | selfie | take | woman
32724,54,flower | fruit | hang | orange | orange tree | orchid | plant | red | stem | tree | white
39912,86,attach | table | phone
6681,47,lush | park | park bench | tree
26006,0,apple | fruit | green
37038,34,animal | chase | field | fox | grass | grassy | lush | stand
48064,83,bean | close-up | food | green | pea | pepper | pod | stem | vegetable
40222,59,baseball glove | bat | field | grass | green | lush | park | tree
46220,0,apple | green | stem | toothpick | yellow
6044,92,flower | orange | poppy | red | tulip
31698,52,green | lush | sky | tree
47483,78,electronic | game controller | joystick | sculpture | tripod
34665,0,apple | close-up | fruit | red
42514,64,cat | gray | sit | stare | stool
39181,99,animal | blue | image | octopus
3155,79,grass | green | lush | street sign | tree | weed
28977,97,animal | coyote | display | enclosure | floor | sculpture | stand | stare
7569,55,beverage | table | man | sit | stool
31704,66,animal | donkey | flower | pet | yellow
16960,27,animal | buffalo | bull | calf | trumpet | cow | stand
34734,93,blue | sea | sky
36637,59,ledge | skateboarder | snow | street sign | winter
49062,87,entertainment center | flat | screen | television
22633,80,animal | cage | hamster | nut | pet | squirrel | window
25575,37,estate | home | house | house exterior | lawn | white | white house
16733,89,excavator | dozer | equipment | plow | tractor | train track
28165,41,animal | banana | floor | leash | pet | scissors | shear | yellow
39518,12,night | night view
31230,8,attach | bicycle | grass | grassy | green | lush | park | tricycle | white
48269,96,lake | man | park | park bench | pond | skateboarder | tree | water
48341,78,blue | flower | garden | grass | green | lush | plant
49991,16,container | package
16197,19,animal | brown | bull | calf | cattle | cow | field | grass | green | lush | stand
49714,36,animal | cage | computer screen | green | guinea pig | hamster | mouse | pet | rodent | screen
37965,3,animal | person | man | stand | stool | woman
16283,22,alarm clock | clock | man | wall clock
8444,7,cloudy | green | person | sky | umbrella
44435,38,bird | chase | dirt field | floor | parrot | play | stand
21150,12,balustrade | boardwalk | person | man | rail | ramp | snow | stand | water
35872,16,cylinder | lens
47030,33,horizon | sky | sun | sunset
39131,48,dog | floor | motorcycle | scooter | toy
38016,22,blanket | plate | donut | frost | frosting | glaze | icing | pastry | pink | sprinkle | white
10567,37,building | dollhouse | home | house | miniature
16730,5,bed | bedcover | bed frame | bedroom | infant bed | green | headboard | nightstand | pillow | twin
41307,59,dirt road | dirt track | path | golf course | lush | park | sky | tree
41125,12,boat | building | water
15811,29,bat | dragon | fly | red | sky | trick
1515,42,man | pavement | shop window
35978,91,animal | catch | fish | food | lay | lush | pet
12438,15,animal | brown | close-up | dog | floor | labrador | neckband | nose | stare
46116,46,adjust | beard | bow tie | doorway | dress shirt | man | photo | selfie | shirt | stand | stethoscope | tie | wear | white
16410,70,blue | flower | red | rose | sky | tree
413,24,alcohol | animal | beer bottle | bottle | car | car window | selfie | stare | tie
38481,51,animal | brown | cage | food | pet
32601,86,attach | charger | electronic | electric outlet | plug | router | scissors | tool
9688,92,bloom | bud | flower | green | plant | red | stem | tulip
13930,91,blowfish | megaphone | catfish | fish | hook | pink | trout | unicorn
905,78,animal | floor | neckband | paw | tie
6391,81,bird house | blue | home | house | house exterior | lush | tree | tree house | wood
49951,23,blue | cloud | cloudy | fly | sky
22907,25,armchair | bookshelf | chair | room | stool | waiting room | wood wall
34756,65,bookshelf | cat | chair | pet | sit | stare | stool | white
27470,16,alcohol | beverage | bottle | smartphone | liquor | phone | vodka | wine bottle
9472,75,animal | brown | bull | floor | food | hardwood floor | stand | stool | tail | wood floor
42694,29,animal | baby elephant | dinosaur | elephant | mammal | tusk
31347,13,bus | decker bus | pink
48688,33,animal | brown | brown bear | car | car window | enclosure | stand | tree
25203,41,cart | mower | tool | yellow
48843,46,black | man | photo | selfie | tie | wear
41784,90,car | curb | drive | road | school bus | travel
8566,73,blue | dark | light | image | sky
5565,84,bookshelf | chair | table | dining room | dinning table | food | room | tablecloth
34380,62,flower | glass vase | green | orchid | pink | plant | stem | vase
30985,85,building | sky
15693,10,toilet paper | cash | chair | currency | table | dinning table | plate | food | money | paper plate | platter | round table | stool | white
45997,68,person | park | ride | skateboarder | sky | walk
22676,99,banana | bat | fly | sky
20774,58,blue | car | pick up | purple | truck
25283,81,building | car | home | house | house exterior | road | snow | street scene
13018,37,building | cone | hut | lush | miniature | red | train car | tree
24226,54,bloom | flower | garden | grass | green | lily | lush | pink | plant | white | yellow
19440,34,animal | floor | forest | fungi | habitat | lush | orangutan | stuff | tree | wood
49813,5,bed | bedroom | bookshelf | white | white house
7540,43,animal | brown | brown bear | car | stand
39870,5,bed | bedcover | bedroom | bedding | blanket | blue | lamp | comfort | make | nightstand | pillow | quilt | room | wall lamp | teal
13207,79,green | greenery | hide | plant | stem
33820,45,animal | squirrel
4906,63,animal | brown | bush | flower | greenery | hide | lush | plant
49457,44,animal | food | green | parrot | pet | plant
21616,67,floor | person | man | puddle | walk | woman
20951,51,animal | banana | cage | floor | food | fungi | grow | plant | stem | stuff | yellow
49329,6,animal | ant | bee | beetle | bug | bumblebee | flower | insect | nectar | pink | plant | pollen
43546,54,daffodil | flower | green | iris | lily | lush | plant | stem | weed | yellow
823,60,cloud | cloudy | fly | grassland | horizon | lush | plain | savanna | sky | tree
31119,60,animal | pony | field | horse | grass | grassland | grassy | graze | green | herd | lush | open | pasture | plain | savanna | stand | walk
36601,73,boat | fin | fly | sea | swim | water | wave | whale | white
44640,19,animal | arena | dirt field | dirt track | horse | stable | walk
34186,91,blowfish | fish | yellow
30366,88,animal | brown | display | moose | stand | stool
12062,54,flower | glass vase | orchid | stem | white
44840,44,shop window
8391,26,animal | floor | man
49302,53,citrus fruit | table | fruit | orange | tangerine | white
1897,10,apricot | cloudy | fruit | peach | plum | purple | red | sky
36586,17,building | field | grass | green | lush
32683,14,brown | butterfly | insect | sky | wing
37777,26,animal | sculpture | snow | stand
10149,80,branch | nut | sit | squirrel | tail | tree | tree branch
45454,46,blue | dress shirt | man | pose | selfie | shirt | smile | tie | wear
29214,64,animal | badger | cage | hide | husky | nose | possum | stare | white
44399,40,car | headlight
28535,96,green | lush | park | park bench | tree
3288,23,cloudy | man | sea | sky | stand | water
35940,97,animal | floor | grass | gray | hay | stand | stare
47642,52,car window | tree
48357,21,chimpanzee | rope | hang | person | man | orangutan | rope bridge | swing | swinge | tree | trick
41499,20,back | blue | chair | plastic | stool | white | yellow
30476,83,bean | bell pepper | bundle | close-up | food | fruit | green | pea | pepper | pod | produce | stem | vegetable | yellow
